"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"26 de jan. de 2026 08:34:10 GMT-8","25605770561","Serviços de Envio","701-2981464-8093813","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"26 de jan. de 2026 08:34:10 GMT-8","25605770561","Serviços de Envio","701-2981464-8093813","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"26 de jan. de 2026 08:34:10 GMT-8","25605770561","Serviços de Envio","701-8735554-2411444","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-13,00","0","-13,00"
"26 de jan. de 2026 08:34:10 GMT-8","25605770561","Serviços de Envio","701-8735554-2411444","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"26 de jan. de 2026 08:34:14 GMT-8","25605770561","Serviços de Envio","702-7025347-5350654","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"26 de jan. de 2026 08:34:14 GMT-8","25605770561","Serviços de Envio","702-7025347-5350654","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,84","0","-21,84"
"26 de jan. de 2026 08:34:19 GMT-8","25605770561","Serviços de Envio","702-8162795-4116250","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"26 de jan. de 2026 08:34:19 GMT-8","25605770561","Serviços de Envio","702-8162795-4116250","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"26 de jan. de 2026 15:58:45 GMT-8","25604729101","Reembolso","701-7551366-9001845","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Boleto","Vendedor","Belo Horizonte","MG","31540","-78,90","0","0","0","0","8,21","0","0","0","-70,69"
"26 de jan. de 2026 16:24:28 GMT-8","25605770561","Pedido","701-2522013-8065058","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Belo Horizonte","MG","30620","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"26 de jan. de 2026 18:39:49 GMT-8","25604729101","Reembolso","702-4901301-1753869","2M-II9L-1YU1","Caderno A5 SEM PAUTA, 21x14cm, 80 Folhas, 90G","1","amazon.com.br","Boleto","Amazon","São Marcos","Rio Grande do Sul","95190","-35,90","-6,23","0","6,23","0","3,74","0","0","0","-32,16"
"26 de jan. de 2026 22:13:23 GMT-8","25604735971","Pedido","702-1650110-8837800","VW-M9WL-7RY7","Caderno Scrapbook - Kraft - 20 Folhas - 20x20cm - Bege - Sem Pauta - Folhas Grossas - Album de Fotos - Album de fotos artesanal - Scrapbook colagem de","1","amazon.com.br","Visa Crédito","Vendedor","Porto Alegre","RS","91370","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"26 de jan. de 2026 22:31:47 GMT-8","25604735971","Pedido","701-8927798-6908265","4S-C6M7-1NCT","Planner 2026 Amarelo - Life Capa Dura com Controle Financeiro e Roda da Vida","1","amazon.com.br","Visa Crédito","Vendedor","Recife","PE","52040","78,90","21,57","0","0","0","-10,26","0","0","0","90,21"
"26 de jan. de 2026 22:36:46 GMT-8","25604729101","Pedido","701-8669344-2629805","WC-0G0K-5CCC","Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento","1","amazon.com.br","Boleto","Vendedor","Contagem","MG","32341","75,90","0","0","0","0","-9,87","0","0","0","66,03"
"26 de jan. de 2026 22:43:14 GMT-8","25604735971","Pedido","701-5820955-2478654","0D-3OVY-QX9W","Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 01)","1","amazon.com.br","Visa Crédito","Amazon","Salvador","BA","40290","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"26 de jan. de 2026 23:14:27 GMT-8","25604729101","Pedido","702-7546417-9815449","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Boleto","Vendedor","São Luís","MA","65075","78,90","22,02","0","0","0","-10,26","0","0","0","90,66"
"26 de jan. de 2026 23:23:47 GMT-8","25605770561","Reembolso","701-2522013-8065058","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Belo Horizonte","MG","30620","-68,90","0","0","0","0","7,17","0","0","0","-61,73"
"27 de jan. de 2026 01:52:42 GMT-8","25605770561","Pedido","702-7201454-5561869","DS-AD46-QLZ8","Planner Semanal para o Ano Todo - Várias Capas Lindas!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","Go","74810","58,90","0","0","0","0","-7,66","0","0","0","51,24"
"27 de jan. de 2026 02:15:45 GMT-8","25604735971","Pedido","701-7464198-4263467","DS-AD46-QLZ8","Planner Semanal para o Ano Todo - Várias Capas Lindas!","1","amazon.com.br","Visa Crédito","Amazon","Cuiabá","MT","78040","49,90","8,90","0","-8,90","0","-6,49","0","0","0","43,41"
"27 de jan. de 2026 03:08:45 GMT-8","25604729101","Pedido","702-6623403-7288225","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Boleto","Vendedor","Rio das Ostras","RJ","28893","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"27 de jan. de 2026 04:34:57 GMT-8","25605770561","Pedido","701-9701737-9898622","14-02SK-RART","Caderno De Anotações - 200 Pag - Flores Naturais","2","amazon.com.br","Crédito Mastercard e outros","Amazon","Betim","MG","32604","99,80","8,90","0","-8,90","0","-12,98","0","0","0","86,82"
"27 de jan. de 2026 04:55:06 GMT-8","25604729101","Pedido","702-7194710-9552269","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Boleto","Vendedor","Guarujá","SP","11430","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"27 de jan. de 2026 04:55:43 GMT-8","25604735971","Pedido","701-3109808-2816239","VQ-0TZ7-QK96","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Visa Crédito","Vendedor","ANGRA DOS REIS","RJ","23954","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"27 de jan. de 2026 05:39:38 GMT-8","25605818621","Pedido","702-3875967-9588229","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Elo","Vendedor","florianópolis","sc","88025","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"27 de jan. de 2026 05:57:22 GMT-8","25604729101","Pedido","702-4901301-1753869","2M-II9L-1YU1","Caderno A5 SEM PAUTA, 21x14cm, 80 Folhas, 90G","1","amazon.com.br","Boleto","Amazon","São Marcos","Rio Grande do Sul","95190","35,90","6,23","0","-6,23","0","-4,67","0","0","0","31,23"
"27 de jan. de 2026 06:00:01 GMT-8","25605770561","Pedido","702-1696529-3796233","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Curitibanos","SC","89520","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"27 de jan. de 2026 06:33:56 GMT-8","25604729101","Pedido","701-9347376-3917851","V7-N8TP-MCL5","Album fotografico scrapbook - Coleção Corações (Vermelho)","1","amazon.com.br","Boleto","Vendedor","Constantina","RS","99680","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"27 de jan. de 2026 06:49:55 GMT-8","25604729101","Pedido","702-2170345-4141802","92-CTAN-4AJQ","Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19","1","amazon.com.br","Boleto","Amazon","Manaus","Am","69057","78,90","0","0","0","0","-9,47","0","0","0","69,43"
"27 de jan. de 2026 07:12:48 GMT-8","25605770561","Pedido","702-5410472-9702645","J7-1RCD-8P3P","Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Boa Vista","RR","69316","68,90","0","0","0","0","-8,27","0","0","0","60,63"
"27 de jan. de 2026 07:28:43 GMT-8","25605770561","Pedido","702-9504797-2890623","14-02SK-RART","Caderno De Anotações - 200 Pag - Flores Naturais","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","72428","49,90","0","0","0","0","-6,49","0","0","0","43,41"
"27 de jan. de 2026 07:31:02 GMT-8","25605770561","Pedido","701-6499375-2453842","V1-M81P-IY8O","Planner Pessoal Permanente - Comece Quando Quiser!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Manaus","AM","69028","78,90","34,49","0","0","0","-10,26","0","0","0","103,13"
"27 de jan. de 2026 07:39:49 GMT-8","25605770561","Pedido","702-5631100-9362604","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Manaus","AM","69058","78,90","35,99","0","0","0","-10,26","0","0","0","104,63"
"27 de jan. de 2026 07:49:36 GMT-8","25604729101","Reembolso","701-1318812-2969047","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Boleto","Vendedor","Maceió","AL","57062","-68,90","-21,80","0","0","0","7,17","0","0","0","-83,53"
"27 de jan. de 2026 08:01:36 GMT-8","25604729101","Pedido","701-6281453-6525067","S1-SAO6-CBNU","Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 - Planner premium Agenda 2026 Planejamento anual Organização pessoal Metas e objetivos Gestã","1","amazon.com.br","Boleto","Vendedor","São Paulo","SP","05524","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"27 de jan. de 2026 08:03:28 GMT-8","25605770561","Pedido","702-0382839-9863441","EG-KOZD-5QLH","Caderno Para Controle Financeiro - Minhas Contas Organizadas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Barbalha","CE","63090","52,90","8,90","0","-8,90","0","-6,88","0","0","0","46,02"
"27 de jan. de 2026 08:41:32 GMT-8","25605770561","Serviços de Envio","701-8505809-5728256","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:32 GMT-8","25605770561","Serviços de Envio","701-8505809-5728256","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:37 GMT-8","25605770561","Serviços de Envio","701-2278606-1573045","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:37 GMT-8","25605770561","Serviços de Envio","701-2278606-1573045","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:40 GMT-8","25605770561","Serviços de Envio","702-4228394-1185021","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:40 GMT-8","25605770561","Serviços de Envio","702-4228394-1185021","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:40 GMT-8","25605770561","Serviços de Envio","701-2170624-8585841","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-15,00","0","-15,00"
"27 de jan. de 2026 08:41:40 GMT-8","25605770561","Serviços de Envio","701-2170624-8585841","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:41 GMT-8","25605770561","Serviços de Envio","702-2714568-8838620","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:41 GMT-8","25605770561","Serviços de Envio","702-2714568-8838620","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:41 GMT-8","25605770561","Serviços de Envio","701-0419099-0846626","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:41 GMT-8","25605770561","Serviços de Envio","701-0419099-0846626","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:45 GMT-8","25605770561","Serviços de Envio","702-6651458-9924226","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:45 GMT-8","25605770561","Serviços de Envio","702-6651458-9924226","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:49 GMT-8","25605770561","Serviços de Envio","701-5534708-2788235","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:49 GMT-8","25605770561","Serviços de Envio","701-5534708-2788235","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:49 GMT-8","25605770561","Serviços de Envio","702-7088472-5305847","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:49 GMT-8","25605770561","Serviços de Envio","702-7088472-5305847","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:50 GMT-8","25605770561","Serviços de Envio","702-1935522-6553054","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:50 GMT-8","25605770561","Serviços de Envio","702-1935522-6553054","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:54 GMT-8","25605770561","Serviços de Envio","702-4954002-3626638","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:54 GMT-8","25605770561","Serviços de Envio","702-4954002-3626638","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:58 GMT-8","25605770561","Serviços de Envio","701-9591971-7799425","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:58 GMT-8","25605770561","Serviços de Envio","701-9591971-7799425","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:58 GMT-8","25605770561","Serviços de Envio","702-7183051-4518639","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:58 GMT-8","25605770561","Serviços de Envio","702-7183051-4518639","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:59 GMT-8","25605770561","Serviços de Envio","702-7507865-5551427","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:59 GMT-8","25605770561","Serviços de Envio","702-7507865-5551427","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:41:59 GMT-8","25605770561","Serviços de Envio","701-4009768-9478655","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:41:59 GMT-8","25605770561","Serviços de Envio","701-4009768-9478655","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:02 GMT-8","25605770561","Serviços de Envio","702-1553739-2712240","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:02 GMT-8","25605770561","Serviços de Envio","702-1553739-2712240","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","702-6694242-1075443","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","702-6694242-1075443","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","702-2142591-7251428","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","702-2142591-7251428","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","701-6808438-3747413","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:03 GMT-8","25605770561","Serviços de Envio","701-6808438-3747413","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:07 GMT-8","25605770561","Serviços de Envio","701-1611121-9777034","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:07 GMT-8","25605770561","Serviços de Envio","701-1611121-9777034","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:08 GMT-8","25605770561","Serviços de Envio","701-1843311-7416229","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:08 GMT-8","25605770561","Serviços de Envio","701-1843311-7416229","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:12 GMT-8","25605770561","Serviços de Envio","701-1107795-9233838","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:12 GMT-8","25605770561","Serviços de Envio","701-1107795-9233838","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:16 GMT-8","25605770561","Serviços de Envio","701-8974301-4516259","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:16 GMT-8","25605770561","Serviços de Envio","701-8974301-4516259","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,57","0","-21,57"
"27 de jan. de 2026 08:42:16 GMT-8","25605770561","Serviços de Envio","702-6429887-8941026","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:16 GMT-8","25605770561","Serviços de Envio","702-6429887-8941026","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,80","0","-21,80"
"27 de jan. de 2026 08:42:20 GMT-8","25605770561","Serviços de Envio","701-6800281-5173032","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"27 de jan. de 2026 08:42:20 GMT-8","25605770561","Serviços de Envio","701-6800281-5173032","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-3335666-1741014","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-3335666-1741014","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","701-1300188-6052264","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","701-1300188-6052264","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","701-9378496-2853003","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","701-9378496-2853003","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-4249506-3969857","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-4249506-3969857","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-1050017-3924257","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"27 de jan. de 2026 08:42:21 GMT-8","25605770561","Serviços de Envio","702-1050017-3924257","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"27 de jan. de 2026 08:42:25 GMT-8","25605770561","Serviços de Envio","701-0181778-5067440","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
